File Name,Actor,File Path,Pitch Variation,Speaking Rate,Percent Pause Time,Emotion
03-01-07-01-02-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-07-01-02-02-16.wav,1.8809587,100.83386337244926,52.96918767507003,07
03-01-02-02-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-02-02-01-02-16.wav,4.689414,91.43389297789818,51.91770383540767,02
03-01-03-01-02-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-03-01-02-01-16.wav,4.350636,96.33234659575535,52.55552582285256,03
03-01-04-01-02-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-04-01-02-01-16.wav,4.5147114,88.14671531059474,58.330884513664415,04
03-01-01-01-02-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-01-01-02-02-16.wav,4.58536,84.02821947704103,54.173669467787114,01
03-01-04-02-02-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-04-02-02-01-16.wav,4.2853694,93.01023758517866,49.728752260397826,04
03-01-06-01-01-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-06-01-01-01-16.wav,4.550822,97.20042525186048,55.399568034557234,06
03-01-03-02-01-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-03-02-01-01-16.wav,5.6369147,95.4796359838878,50.47745358090185,03
03-01-04-01-01-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-04-01-01-01-16.wav,4.6056795,84.02821947704103,58.123249299719895,04
03-01-08-02-02-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-08-02-02-02-16.wav,4.1315556,100.83386337244926,52.885154061624654,08
03-01-07-01-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-07-01-01-02-16.wav,4.8729334,96.33234659575535,52.26117206315226,07
03-01-03-02-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-03-02-01-02-16.wav,4.133625,100.83386337244926,52.21288515406163,03
03-01-02-01-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-02-01-01-02-16.wav,6.2092395,93.01073821890895,54.559545337122195,02
03-01-05-01-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-05-01-01-02-16.wav,3.897627,89.91008991008992,47.35264735264735,05
03-01-04-01-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-04-01-01-02-16.wav,5.563173,82.48651001867402,56.36513610118229,04
03-01-08-02-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-08-02-01-02-16.wav,2.5777419,84.82113931283097,54.4529262086514,08
03-01-04-02-02-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-04-02-02-02-16.wav,4.1107106,96.33234659575535,51.003478726251004,04
03-01-02-02-02-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-02-02-02-01-16.wav,4.7821293,78.86824074530487,64.27444794952682,02
03-01-06-01-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-06-01-01-02-16.wav,2.248333,102.75438846867418,57.676940639269404,06
03-01-03-02-02-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-03-02-02-01-16.wav,4.4222465,79.56680296165322,51.53846153846153,03
03-01-02-01-02-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-02-01-02-02-16.wav,4.765223,81.73644537280902,54.986376021798364,02
03-01-04-02-01-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-04-02-01-01-16.wav,5.121031,96.33234659575535,53.83997859245384,04
03-01-06-02-02-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-06-02-02-01-16.wav,3.9920602,84.82113931283097,45.60361888606164,06
03-01-08-02-02-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-08-02-02-01-16.wav,4.1981397,100.83327498074364,51.87675070028012,08
03-01-07-02-01-01-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-07-02-01-01-16.wav,4.91439,84.29103822364442,46.64013111683447,07
03-01-01-01-01-02-16,16,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_16/03-01-01-01-01-02-16.wav,4.5819592,96.33180956628387,56.32860583355633,01
03-01-04-02-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-04-02-02-02-14.wav,2.1527963,92.21508314299743,50.81967213114754,04
03-01-04-01-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-04-01-01-02-14.wav,5.3725705,83.24998699218955,57.76914539400666,04
03-01-04-02-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-04-02-01-02-14.wav,2.17215,98.08373444737082,64.19618528610354,04
03-01-02-01-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-02-01-01-02-14.wav,4.3579097,100.83386337244926,100.0,02
03-01-04-01-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-04-01-02-02-14.wav,3.2794576,101.78476762678918,62.70851003675432,04
03-01-02-02-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-02-02-02-02-14.wav,4.504385,95.4796359838878,83.60742705570291,02
03-01-06-01-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-06-01-01-02-14.wav,4.823982,100.83386337244926,68.29131652661064,06
03-01-05-01-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-05-01-02-02-14.wav,1.9231567,92.21508314299743,51.51127049180327,05
03-01-03-02-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-03-02-02-02-14.wav,1.8069869,80.27695549646279,50.86968156275087,03
03-01-03-01-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-03-01-01-01-14.wav,3.234859,97.19987850015188,53.34773218142549,03
03-01-01-01-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-01-01-02-01-14.wav,4.1440735,103.74203773856766,69.3371757925072,01
03-01-06-01-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-06-01-02-01-14.wav,2.4324408,89.01967087449462,68.63501483679525,06
03-01-03-01-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-03-01-02-02-14.wav,4.3602667,86.45221713915205,55.9942363112392,03
03-01-05-01-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-05-01-01-01-14.wav,4.528092,99.90056194066091,57.99112097669257,05
03-01-07-01-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-07-01-02-01-14.wav,2.011427,96.33234659575535,56.14128980465614,07
03-01-07-02-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-07-02-01-01-14.wav,4.5355263,91.43437678582768,47.77749555499111,07
03-01-03-02-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-03-02-02-01-14.wav,3.7996945,78.18268687833906,50.40396142819912,03
03-01-06-02-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-06-02-01-01-14.wav,1.3625563,106.82426542862618,55.51928783382789,06
03-01-08-01-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-08-01-02-02-14.wav,4.6756387,90.8185017469948,60.46018770814411,08
03-01-04-02-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-04-02-02-01-14.wav,5.0438147,98.08373444737082,54.79564032697548,04
03-01-06-02-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-06-02-01-02-14.wav,3.906564,105.77670586362886,56.303261827799,06
03-01-03-02-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-03-02-01-02-14.wav,4.6829743,96.33234659575535,51.27107305325127,03
03-01-06-01-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-06-01-02-02-14.wav,1.8409901,89.02022119052182,60.94955489614243,06
03-01-02-02-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-02-02-01-01-14.wav,2.4117572,93.01073821890895,100.0,02
03-01-07-02-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-07-02-02-02-14.wav,2.1818058,94.6424072471547,50.42060988433228,07
03-01-03-01-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-03-01-02-01-14.wav,1.8106943,88.14725488635737,58.830443726124,03
03-01-05-01-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-05-01-01-02-14.wav,2.1358237,97.19987850015188,55.291576673866096,05
03-01-08-01-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-08-01-02-01-14.wav,2.2083492,93.65610000390232,72.27599125819543,08
03-01-04-01-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-04-01-01-01-14.wav,4.628584,96.33234659575535,64.94514316296495,04
03-01-02-01-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-02-01-02-02-14.wav,4.232854,102.75438846867418,71.57534246575342,02
03-01-08-01-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-08-01-01-02-14.wav,5.2109795,100.83327498074364,71.65266106442577,08
03-01-01-01-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-01-01-01-02-14.wav,4.8581433,107.8921078921079,88.88222954749774,01
03-01-05-02-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-05-02-02-01-14.wav,4.054279,,46.679453368496766,05
03-01-02-01-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-02-01-01-01-14.wav,4.8509455,96.33234659575535,80.06422263848006,02
03-01-02-02-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-02-02-02-01-14.wav,4.5431023,96.33234659575535,100.0,02
03-01-07-01-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-07-01-01-02-14.wav,4.522565,82.48651001867402,55.23783337915865,07
03-01-05-02-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-05-02-01-02-14.wav,1.964427,82.36062323351238,43.925875085792725,05
03-01-01-01-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-01-01-02-02-14.wav,4.717247,100.83386337244926,75.60224089635854,01
03-01-04-02-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-04-02-01-01-14.wav,4.9288807,93.01073821890895,54.249547920434,04
03-01-08-02-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-08-02-01-02-14.wav,4.924176,97.19987850015188,53.6987041036717,08
03-01-05-01-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-05-01-02-01-14.wav,4.1969013,96.33234659575535,54.74979930425475,05
03-01-02-02-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-02-02-01-02-14.wav,3.6917133,92.21557525335268,100.0,02
03-01-08-02-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-08-02-02-01-14.wav,3.9050202,97.19987850015188,53.131749460043196,08
03-01-08-02-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-08-02-01-01-14.wav,2.4109735,90.66582716826696,55.65348778645177,08
03-01-07-02-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-07-02-02-01-14.wav,3.6861925,65.38915629824722,57.84741144414169,07
03-01-02-01-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-02-01-02-01-14.wav,1.9848332,105.77605837271369,71.84836908610049,02
03-01-07-01-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-07-01-01-01-14.wav,4.8446345,79.56680296165322,52.679045092838194,07
03-01-05-02-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-05-02-01-01-14.wav,4.2730885,84.29062705787663,44.74361976118006,05
03-01-06-02-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-06-02-02-02-14.wav,1.6930073,,55.07204610951008,06
03-01-06-01-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-06-01-01-01-14.wav,5.178903,106.82426542862618,67.59643916913947,06
03-01-03-01-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-03-01-01-02-14.wav,4.3723097,98.08373444737082,52.09809264305177,03
03-01-01-01-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-01-01-01-01-14.wav,4.6783094,103.74266056698247,88.01152737752162,01
03-01-04-01-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-04-01-02-01-14.wav,3.617684,83.24998699218955,77.2475027746948,04
03-01-07-01-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-07-01-02-02-14.wav,4.1286583,95.4796359838878,52.175066312997345,07
03-01-05-02-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-05-02-02-02-14.wav,1.950271,81.73613607553024,44.05086285195277,05
03-01-08-01-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-08-01-01-01-14.wav,2.189829,82.48603751969068,77.72889744294748,08
03-01-03-02-01-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-03-02-01-01-14.wav,4.056531,95.48016355398386,46.206896551724135,03
03-01-08-02-02-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-08-02-02-02-14.wav,3.6212695,64.22156439717024,58.54963874765855,08
03-01-07-02-01-02-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-07-02-01-02-14.wav,5.4064693,96.33234659575535,54.482204977254476,07
03-01-06-02-02-01-14,14,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_14/03-01-06-02-02-01-14.wav,2.0410295,85.6286570572285,56.278538812785385,06
03-01-03-01-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-03-01-02-01-21.wav,4.6446185,80.99989875012656,53.34773218142549,03
03-01-06-01-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-06-01-01-02-21.wav,5.1343327,95.48016355398386,56.15384615384615,06
03-01-01-01-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-01-01-02-01-21.wav,4.2180095,83.24998699218955,53.66259711431742,01
03-01-03-02-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-03-02-02-02-21.wav,4.6502457,78.86867270596225,50.52576235541535,03
03-01-07-01-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-07-01-02-02-21.wav,3.9238217,83.24998699218955,52.77469478357381,07
03-01-05-01-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-05-01-02-02-21.wav,4.6188126,76.19491081491516,47.44729489458979,05
03-01-06-01-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-06-01-02-01-21.wav,3.5200021,75.5548559735558,56.63560815915386,06
03-01-08-01-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-08-01-02-02-21.wav,4.714347,84.02821947704103,52.240896358543424,08
03-01-04-02-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-04-02-01-02-21.wav,4.795135,84.29103822364442,48.442987590728166,04
03-01-05-02-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-05-02-01-02-21.wav,4.9437346,67.09720707875536,43.23417579959741,05
03-01-08-01-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-08-01-01-02-21.wav,4.407996,103.74266056698247,55.014409221902014,08
03-01-07-01-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-07-01-01-01-21.wav,4.9908648,94.6424072471547,50.1577287066246,07
03-01-08-02-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-08-02-01-01-21.wav,4.1957746,98.98381202240884,52.70827605169095,08
03-01-07-01-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-07-01-02-01-21.wav,4.35215,82.48603751969068,50.50866098432775,07
03-01-05-02-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-05-02-02-02-21.wav,4.571671,70.7954159968142,45.82350165172251,05
03-01-08-02-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-08-02-01-02-21.wav,5.7164755,98.9832450236288,51.63596370635138,08
03-01-06-02-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-06-02-01-02-21.wav,5.7266316,93.81922425400687,56.1636695334897,06
03-01-08-01-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-08-01-02-01-21.wav,4.572841,103.74203773856766,55.61959654178674,08
03-01-02-01-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-02-01-01-01-21.wav,3.8085275,89.16684727081334,61.75377755759227,02
03-01-04-02-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-04-02-01-01-21.wav,4.7805557,86.3136863136863,46.77535363222249,04
03-01-01-01-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-01-01-01-01-21.wav,3.4605284,93.81922425400687,56.789158196507685,01
03-01-08-01-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-08-01-01-01-21.wav,5.157612,85.6286570572285,54.22374429223744,08
03-01-04-01-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-04-01-01-02-21.wav,3.9276369,65.15218010958235,62.410423452768725,04
03-01-05-02-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-05-02-01-01-21.wav,5.295508,68.63352557075449,43.60558224662549,05
03-01-03-01-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-03-01-01-01-21.wav,4.5417714,93.81922425400687,54.62600990357049,03
03-01-02-02-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-02-02-01-01-21.wav,3.54533,89.91008991008992,57.34265734265735,02
03-01-02-01-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-02-01-02-02-21.wav,2.773415,73.69687044192534,55.71112748710391,02
03-01-04-02-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-04-02-02-02-21.wav,3.4390526,72.50791796534726,49.55281605027798,04
03-01-08-02-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-08-02-02-01-21.wav,4.6814594,86.45169811547305,55.12968299711816,08
03-01-02-01-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-02-01-01-02-21.wav,3.5912337,89.91008991008992,53.84615384615385,02
03-01-02-02-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-02-02-02-01-21.wav,2.7118733,87.0095015584167,58.230601885424214,02
03-01-07-02-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-07-02-02-02-21.wav,2.3815048,90.66582716826696,49.05565348778645,07
03-01-05-01-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-05-01-01-01-21.wav,5.2667117,87.0095015584167,48.5859318346628,05
03-01-06-02-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-06-02-02-02-21.wav,4.9857287,82.48651001867402,51.470992576299146,06
03-01-04-01-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-04-01-02-01-21.wav,3.3076582,73.69649327519498,64.38221567182511,04
03-01-04-01-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-04-01-01-01-21.wav,4.4325495,83.63745486578317,54.97211895910781,04
03-01-07-01-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-07-01-01-02-21.wav,4.8364034,88.43579193023399,48.29280275116679,07
03-01-06-02-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-06-02-02-01-21.wav,4.373474,79.56636331990651,50.291777188328915,06
03-01-06-02-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-06-02-01-01-21.wav,5.8436756,90.66582716826696,58.121380005036514,06
03-01-06-01-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-06-01-01-01-21.wav,4.6392517,98.08373444737082,55.14986376021799,06
03-01-03-01-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-03-01-01-02-21.wav,4.5480123,94.6424072471547,53.60147213459516,03
03-01-04-01-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-04-01-02-02-21.wav,3.4835348,71.35742637548873,61.08468125594671,04
03-01-02-01-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-02-01-02-01-21.wav,2.6610742,78.86824074530487,57.229232386961094,02
03-01-05-01-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-05-01-02-01-21.wav,3.9773116,73.69687044192534,48.734954556619996,05
03-01-07-02-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-07-02-01-01-21.wav,3.829026,88.4362445303104,54.925079832964876,07
03-01-03-02-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-03-02-01-02-21.wav,5.594614,91.43389297789818,51.61290322580645,03
03-01-03-02-01-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-03-02-01-01-21.wav,5.420135,94.6424072471547,50.10515247108307,03
03-01-03-02-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-03-02-02-01-21.wav,4.7796526,81.73644537280902,51.82561307901907,03
03-01-07-02-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-07-02-01-02-21.wav,3.5858898,89.16730738468365,54.347287589794405,07
03-01-04-02-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-04-02-02-01-21.wav,3.9928837,70.24218921489721,48.232264106766564,04
03-01-02-02-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-02-02-01-02-21.wav,4.5988145,86.3136863136863,58.97866219132103,02
03-01-07-02-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-07-02-02-01-21.wav,3.6158187,71.92807192807193,50.20378806041717,07
03-01-05-01-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-05-01-01-02-21.wav,5.0892186,89.91008991008992,47.777222777222775,05
03-01-01-01-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-01-01-02-02-21.wav,3.7082396,81.73644537280902,54.60490463215258,01
03-01-03-01-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-03-01-02-02-21.wav,4.6290574,78.18268687833906,53.062288246025545,03
03-01-05-02-02-01-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-05-02-02-01-21.wav,5.0017266,73.09793092245528,47.39278752436647,05
03-01-02-02-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-02-02-02-02-21.wav,3.6188424,75.5548559735558,56.0312263913372,02
03-01-06-01-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-06-01-02-02-21.wav,5.1748586,73.69687044192534,58.658806190125276,06
03-01-08-02-02-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-08-02-02-02-21.wav,4.3174253,101.78476762678918,52.67175572519084,08
03-01-01-01-01-02-21,21,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_21/03-01-01-01-01-02-21.wav,2.8106158,75.5548559735558,56.83706874842609,01
03-01-06-01-02-01-20,20,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_20/03-01-06-01-02-01-20.wav,3.6084614,,86.05537211074422,06
03-01-02-01-02-02-20,20,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_20/03-01-02-01-02-02-20.wav,4.451147,85.6286570572285,100.0,02
03-01-08-01-01-01-20,20,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_20/03-01-08-01-01-01-20.wav,2.144536,111.22840443883726,61.044176706827315,08
03-01-06-02-01-02-20,20,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_20/03-01-06-02-01-02-20.wav,4.3908944,86.3136863136863,21.098058019659554,06
03-01-01-01-01-01-20,20,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_20/03-01-01-01-01-01-20.wav,2.511113,103.74266056698247,77.72334293948127,01
03-01-05-01-01-01-20,20,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_20/03-01-05-01-01-01-20.wav,5.842198,111.22840443883726,74.32808155699722,05
03-01-07-01-01-01-20,20,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_20/03-01-07-01-01-01-20.wav,5.6037498,93.01073821890895,51.95040041332989,07
03-01-07-02-02-01-20,20,/home/agarwal.aditi/mental_health/RAVDESS-nosil/Actor_20/03-01-07-02-02-01-20.wav,3.2042477,63.31702040654804,53.820177289995776,07
