start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,PHQ8_Score,participant_ID
0 days,0 days 00:10:53.220544218,30.74767,0.1769403,27.94919,31.85466,34.229694,6.280504,321.12354,413.46558,119.06703,207.57574,0.1231252,0.79620063,0.041213557,0.098525055,0.19034536,0.1491318,2.2299445,1.6014016,1.5537112,1.2144275,0.029545994,1.0778008,35.19479,0.39747193,-8.63074,-1.7519556,8.243826,1.9233348,-9.391337,-1.531673,0.043549117,1.984817,1.2911123,0.9453816,5.6971073,0.9469422,7.4583097,1.6263903,26.671867,0.49451575,639.499,0.29042447,1356.2721,0.1632593,-84.08263,-1.1280928,1620.9076,0.1508977,1023.2745,0.36954233,-89.07593,-0.98879856,2676.1287,0.13208309,836.0711,0.46492395,-94.406044,-0.8877156,-14.658621,-0.5342721,26.007198,0.3694068,0.12192626,0.18436109,-0.020250568,-0.819904,0.03989252,0.8601313,42.803295,0.20110655,-9.656213,-1.6620517,8.448757,2.0887496,-10.96998,-1.4284164,-8.362305,17.086214,0.10173006,-0.009070964,0.014411904,2.7910333,1.5344955,0.23437,0.19618075,0.14768,0.17139484,-44.516426,23.0,346
0 days,0 days 00:02:07.970068027,23.174332,0.12716146,21.430286,22.537613,24.614594,3.184307,210.76329,553.46027,38.71287,58.811405,0.12966375,0.8481772,0.03318781,0.101318054,0.20867817,0.17549036,2.1704524,1.4147273,1.7469645,1.3022985,0.028553909,1.1199806,36.041523,0.4590086,-10.62042,-1.2023523,12.039818,1.3028176,-3.234676,-4.544926,0.016463354,1.6394402,1.2845794,0.881571,3.9665203,0.65242386,-4.562371,-1.3725524,18.079372,0.52222186,504.49008,0.45581466,1342.6364,0.16134185,-86.605255,-1.1142664,1446.3419,0.18452244,1035.7821,0.23946244,-91.05965,-1.0055956,2453.452,0.10172757,886.7322,0.33382332,-96.14681,-0.9064535,-12.179363,-0.49489465,23.223042,0.32744136,0.09383013,0.2245697,-0.017990028,-0.83685005,0.041253943,0.84265006,46.91392,0.18493457,-14.020073,-0.909533,11.650504,1.4273446,-1.7360195,-8.766732,-6.0799584,13.77005,0.07468667,-0.0035578255,0.0116898045,2.9529254,2.4917727,0.21867923,0.17182189,0.1655627,0.1688973,-43.46744,16.0,347
0 days,0 days 00:04:56.490204082,32.474625,0.13028511,31.10676,32.66651,34.73299,3.6262302,255.95164,367.32272,89.19607,222.24644,0.16511181,0.7756163,0.055337563,0.13242435,0.26613435,0.21079679,2.8266988,1.6368604,2.2640407,1.5869529,0.03871689,1.0757228,35.173122,0.44091636,-9.073184,-1.4590806,9.837927,1.5412474,-11.54863,-1.1497236,0.025517222,2.5011075,1.0022686,0.97410977,8.245388,0.52003896,6.298765,1.5290293,26.884367,0.3650385,555.6631,0.3375209,1359.9346,0.15582362,-67.296326,-1.3687476,1530.1548,0.13809276,961.5197,0.30460647,-73.72796,-1.1409547,2614.9614,0.09336184,794.8062,0.4416466,-79.92117,-0.998871,-14.306265,-0.4747087,26.257425,0.33640212,0.13216864,0.18351005,-0.020061824,-0.6655214,0.049912475,0.8884255,42.603657,0.22606397,-11.191176,-1.1844584,8.70422,1.8906494,-13.549687,-1.0301874,-7.422553,15.749401,0.10212564,-0.006176546,0.015061479,3.0764031,2.4109015,0.27086955,0.21983494,0.12971893,0.12889409,-40.875633,20.0,348
0 days,0 days 00:07:38.727891156,31.59778,0.09720195,29.572243,31.276266,33.51478,3.9425354,101.69565,169.63936,59.78525,163.63335,0.10570425,0.7967576,0.03736569,0.0838981,0.16016969,0.122804,1.8382698,1.3358003,1.3665342,1.1834531,0.021013206,1.3055524,35.805,0.3903,-10.550365,-1.2686127,3.9559863,3.976338,-7.11512,-1.627754,0.017781159,2.013831,0.97243583,1.011071,7.7058945,0.50244683,2.3786635,2.9722667,24.774975,0.34302735,524.50024,0.3228002,1412.7593,0.15101439,-88.64068,-1.0881912,1496.4385,0.14980038,1077.0338,0.28293535,-92.56496,-0.97322285,2505.8152,0.096406445,941.08,0.38251743,-98.34756,-0.8652984,-12.681702,-0.51860744,25.399117,0.28604016,0.13281539,0.1646815,-0.020166716,-0.7047466,0.029565526,1.0885985,43.830643,0.18139474,-13.274086,-1.014519,1.3624382,13.135586,-9.535794,-1.3002241,-8.197429,17.624395,0.10236989,-0.007301889,0.009770466,2.438385,2.1851714,0.19695999,0.16901639,0.15326,0.18262361,-46.633553,11.0,350
0 days,0 days 00:06:46.880045351,33.678818,0.089449726,32.15698,33.24952,35.046608,2.8896294,177.13005,293.88562,91.6316,307.91196,0.16429299,0.7397396,0.050434493,0.14044553,0.26607275,0.21563825,2.611942,1.6538674,1.8735249,1.3598307,0.031594202,1.0590936,32.4538,0.4114759,-10.590578,-1.3189744,13.53379,1.2968822,-10.727042,-1.5491678,0.014200309,2.2907052,0.7949403,1.1834326,9.491028,0.43217093,6.1199737,1.309859,20.441177,0.43087792,561.06506,0.34287563,1328.6283,0.17323543,-77.47718,-1.1656107,1587.4464,0.16354868,997.048,0.42898142,-80.327065,-1.0373793,2587.8354,0.10823911,956.82153,0.51058877,-84.292496,-0.95351756,-13.144822,-0.56921357,23.288925,0.3848584,0.11235985,0.25985694,-0.017387228,-0.86548036,0.04006923,0.89652276,39.023132,0.2275891,-11.705625,-1.2505023,15.874124,1.183338,-13.422588,-1.3435925,-5.6261773,14.582247,0.07547608,-0.004429875,0.015100679,2.9979799,2.1656115,0.2943686,0.23167238,0.15255952,0.17095953,-41.75538,14.0,351
0 days,0 days 00:08:19.500045351,32.62903,0.16764054,31.743103,33.48817,35.784065,4.040962,358.945,437.80267,146.87067,295.60208,0.1820203,0.85081685,0.051829528,0.13855964,0.29728532,0.24545579,3.152649,1.893387,2.3162277,1.7147607,0.044742268,1.4376401,34.81908,0.41191494,-12.926464,-1.1928241,10.232391,1.6794534,-11.897161,-1.2113315,0.035059523,2.2144868,1.1685755,1.015864,7.617089,0.68546957,3.7978077,2.7010565,21.959833,0.4971119,590.4416,0.30862257,1401.3916,0.17128845,-76.52238,-1.2063315,1585.6266,0.14105928,1052.2686,0.37894028,-79.93966,-1.0702156,2594.4092,0.10909697,900.1732,0.5562723,-84.47679,-0.9720383,-12.921758,-0.6206541,23.98038,0.39520308,0.123198874,0.23463632,-0.022098359,-0.6031735,0.05614533,1.0645268,41.658657,0.23658307,-15.091305,-1.0568726,10.792386,1.7649539,-15.170995,-0.9998725,-6.98737,16.160555,0.087342925,-0.0075257295,0.023838092,2.791155,2.006783,0.23369,0.19923128,0.12842,0.13758303,-39.301174,10.0,352
0 days,0 days 00:06:55.400000,32.64906,0.12230786,29.877966,32.35763,35.64972,5.7717533,197.80989,341.59082,78.72292,270.81128,0.24080317,0.7771774,0.07356052,0.1961567,0.3944497,0.32088917,3.7056735,2.3606734,3.0519423,2.1861625,0.053435486,1.1080903,35.60898,0.37490898,-17.383615,-0.86292535,10.627614,1.6009907,-16.13465,-1.0227178,0.016899027,2.3438652,0.90074885,1.0947013,8.305784,0.51449203,1.8276911,4.3012886,18.258099,0.57748044,580.60223,0.3393219,1382.9648,0.17501573,-64.329216,-1.3727866,1568.7021,0.14031982,1040.9904,0.4225737,-67.01585,-1.2283266,2577.4907,0.12731293,1002.9629,0.597716,-71.88647,-1.1040996,-10.65602,-0.5534118,22.277348,0.40836123,0.11876062,0.2247896,-0.019772394,-0.7351359,0.066053726,0.9234209,41.204803,0.20659843,-19.877808,-0.750448,11.433704,1.6337829,-19.443218,-0.86678,-6.2802825,15.713874,0.09019787,-0.005364458,0.024020782,2.9677887,2.3721042,0.2882299,0.2639029,0.11977149,0.24090698,-37.653053,11.0,353
0 days,0 days 00:05:32.355238095,27.412155,0.077796474,25.95356,27.02367,28.566963,2.6134033,252.75952,427.95474,30.81158,73.87955,0.1362869,0.65408665,0.059697922,0.11981698,0.20124623,0.1415483,1.5009139,0.9009523,1.2756281,0.90246344,0.028432079,0.8286851,40.792824,0.37251207,-3.835142,-3.0073638,10.063631,1.4825809,1.0406058,14.14271,0.013130296,2.0159483,0.98220253,0.826805,7.1815915,0.37606066,4.5049114,1.115463,30.033035,0.26838264,473.50818,0.2932999,1440.969,0.1409269,-68.20894,-1.2962826,1450.0574,0.13059005,1182.1447,0.24390277,-77.50362,-1.0483444,2372.1365,0.11718361,1122.1025,0.31293464,-84.0244,-0.91483474,-16.952955,-0.35916924,29.4465,0.23203771,0.092382215,0.23498599,-0.021241073,-0.5569547,0.035386834,0.6812454,48.88633,0.15659446,-1.3215604,-7.412977,9.510478,1.5907966,4.6362023,2.6399887,-6.1796985,14.920951,0.08801387,-0.0041914484,0.013466437,2.7503846,2.0600834,0.3205417,0.27081218,0.14707462,0.11991208,-42.379448,10.0,355
0 days,0 days 00:08:47.730884354,23.709805,0.15668228,21.738766,23.2229,25.132309,3.3935432,268.16916,510.54437,81.56634,177.04854,0.111062385,0.80290586,0.0314643,0.087768406,0.17874375,0.14727944,1.9352427,1.1371467,1.525554,1.0688525,0.02393371,1.0893317,32.2608,0.5371581,-6.568412,-1.835037,12.773585,1.1407349,-6.2287607,-2.0146215,0.021367846,2.1827567,1.132593,0.84665626,4.034449,0.82193846,2.4500785,2.2979276,25.68138,0.38328022,498.25497,0.2866061,1302.5835,0.15498576,-101.22648,-0.9516617,1483.5289,0.1372988,961.2652,0.29336324,-106.77037,-0.84626997,2534.0789,0.10606637,888.1293,0.4769783,-111.41487,-0.7690763,-13.901583,-0.505882,25.349318,0.36018774,0.08324333,0.26130685,-0.02467492,-0.55591923,0.03628097,0.7804295,44.604595,0.22252673,-6.757911,-1.8631123,14.25401,1.1289762,-7.9840317,-1.5862246,-5.103403,13.173771,0.07298822,-0.0054590586,0.011624684,2.907772,1.8994436,0.18935,0.14346445,0.19127001,0.19695306,-45.326855,10.0,356
0 days,0 days 00:02:13.945260771,24.565687,0.14533187,22.90519,24.260584,26.369858,3.4646683,140.59337,220.00482,103.78819,160.29701,0.18808877,0.89585894,0.040735252,0.12829894,0.33290756,0.2921723,3.5424116,2.3060665,2.9509861,2.3516865,0.055750135,1.1972761,35.46799,0.3973884,-10.960392,-1.0713893,12.053115,1.3306642,-3.7968822,-3.372822,0.036125064,2.1049485,1.2547631,0.88460046,3.7046244,1.1092197,4.9228234,1.3396704,23.452545,0.41714573,483.0367,0.36953938,1351.7781,0.16931914,-93.417175,-1.0531372,1467.9022,0.13643031,1006.92163,0.31504074,-98.474785,-0.9427085,2460.0332,0.094376445,983.5489,0.38360465,-102.1829,-0.87572664,-12.213982,-0.5216945,23.766806,0.35189232,0.094551586,0.23774372,-0.018732334,-0.6109329,0.08060257,0.8608386,44.593815,0.17589547,-12.202937,-1.0227103,13.8407955,1.3450747,-3.6852348,-3.7244585,-7.0451894,15.752065,0.08295459,-0.006449544,0.02737309,2.821223,2.2609868,0.225298,0.2276392,0.201843,0.27382636,-38.717754,7.0,357
0 days,0 days 00:03:58.333877551,25.286491,0.1815591,22.61467,24.6828,27.463512,4.8488426,204.00304,267.34668,151.94469,423.3202,0.115365565,0.7678111,0.040679738,0.09983058,0.17041934,0.1297396,2.0489905,1.3445369,1.4054533,1.168828,0.026318226,1.304507,33.9769,0.4708314,-10.176387,-1.2681261,10.800488,1.5415269,-6.89418,-2.0733,0.029239653,2.0828533,1.1227386,0.8174031,3.9305573,0.9640212,4.109331,2.0935664,22.66498,0.45903903,494.47928,0.383455,1277.8975,0.16816317,-102.74833,-0.94723916,1459.56,0.1712597,984.8238,0.2800934,-106.753624,-0.8623785,2458.7024,0.11529145,915.2157,0.34627017,-110.46887,-0.79872537,-12.419547,-0.55148643,23.479807,0.38344705,0.1041826,0.21789101,-0.022934327,-0.63940126,0.037515186,0.9683979,44.917625,0.19133714,-11.557695,-1.1236737,10.021486,1.8788038,-6.232836,-2.1674733,-6.0072255,13.475217,0.09142706,-0.009317819,0.015596472,2.8219364,2.5701427,0.17906709,0.1595572,0.18441223,0.1938171,-43.33699,7.0,358
0 days,0 days 00:03:22.930068027,35.253258,0.06937089,33.581924,34.93048,36.98125,3.3993263,155.019,271.27283,35.511116,96.27328,0.19751088,0.7642387,0.06985208,0.15464282,0.31323183,0.24337974,2.9616473,1.8259633,2.2714043,1.517012,0.056153424,1.1297786,38.807095,0.35703468,-5.8297434,-2.5990922,6.0907235,3.166781,-14.213791,-0.9552641,0.015653623,2.1984146,0.8323077,1.0695337,10.565861,0.33266792,7.5276046,1.325225,32.674797,0.31181487,609.8744,0.30268034,1394.2715,0.15948011,-68.226074,-1.2581904,1600.0657,0.17415354,1049.3411,0.32017836,-73.88268,-1.0360638,2705.4275,0.12042233,956.36237,0.38343388,-82.47848,-0.86046386,-19.167128,-0.46511036,33.97543,0.28661364,0.123802975,0.2154047,-0.02196669,-0.6541254,0.07027331,0.9609688,45.002224,0.20607641,-3.125097,-4.705824,3.8118374,5.416446,-16.034185,-0.8687057,-5.7810154,15.199368,0.10196346,-0.004522818,0.019802246,2.9190953,2.0008893,0.3488642,0.29707912,0.13305555,0.13942164,-36.220943,4.0,360
0 days,0 days 00:04:27.169841270,27.519762,0.21418978,20.553003,29.330593,32.028095,11.475092,265.94528,280.7232,120.918,199.7613,0.08667365,1.2491399,0.013316968,0.029308086,0.16074851,0.14743154,2.110986,1.3292056,1.9366033,1.610584,0.021347575,1.587458,25.552986,0.58512336,-6.7849383,-1.4570764,7.526065,1.9398085,-7.5315714,-1.502844,0.048911475,2.132658,1.221627,0.8930384,5.1152515,0.9515746,2.4687634,4.2205343,24.607916,0.46882954,524.9149,0.3105912,1338.071,0.14480828,-140.44919,-0.6463596,1530.6251,0.15474719,980.7044,0.3500356,-143.8819,-0.5857337,2556.613,0.09985131,857.41864,0.42843992,-145.796,-0.5584056,-15.250782,-0.39738658,24.937227,0.30483878,0.112192854,0.20907494,-0.025571834,-0.557156,0.054555357,0.7044514,43.58255,0.1914997,-7.870115,-1.5639864,18.085573,0.91496855,-14.631914,-0.9610493,-5.7130747,13.775141,0.08899157,-0.0022624568,0.0070514176,1.6019509,1.2908068,0.22656976,0.16531464,0.53988093,1.2317024,-44.533974,20.0,362
0 days,0 days 00:11:49.333696145,25.479483,0.11261746,23.72034,24.819115,26.708206,2.9878654,168.33377,258.9072,53.084473,148.94734,0.122331835,0.81103873,0.041874383,0.09253027,0.19275765,0.15088327,1.8291335,1.1210985,1.3956412,1.0282004,0.02392657,1.1395417,37.066013,0.39857203,-9.846022,-1.4656491,12.226403,1.3580402,-3.9354327,-3.7413948,0.019300863,2.171468,1.1048315,0.94328076,5.0991488,0.66337365,2.1851485,2.4617476,22.19063,0.39997172,460.902,0.3776109,1308.4125,0.16633236,-80.50185,-1.1847726,1441.2662,0.159273,1000.4753,0.27175048,-86.46007,-1.0368737,2433.2888,0.09996113,967.0842,0.31333864,-90.98162,-0.945043,-12.957803,-0.54143655,23.431776,0.33075047,0.099794224,0.23782502,-0.021344716,-0.6295965,0.032608993,0.933182,45.17344,0.1739664,-12.37295,-1.1977304,13.455197,1.3583297,-3.305896,-4.775682,-8.027612,16.371,0.08866911,-0.008779011,0.010910297,2.5490668,1.413108,0.24587,0.200798,0.16464001,0.16580495,-44.7792,0.0,363
0 days,0 days 00:19:34.938095238,22.48854,0.23850599,18.805695,21.169872,25.360931,6.555237,292.92352,471.89185,122.24075,233.78151,0.16250372,0.8794124,0.03964411,0.12531441,0.26028767,0.22064357,3.1014378,2.1198533,2.687773,1.9984813,0.052647915,1.1623155,33.976112,0.4646204,-11.1214695,-1.2785453,11.753455,1.4235747,-9.670959,-1.4978433,0.039890096,1.8595893,1.7546086,0.811013,1.1191117,3.831675,1.3142726,4.998772,21.598135,0.4841032,510.17905,0.36320826,1368.3702,0.16978489,-97.68245,-1.0043985,1496.8203,0.15655388,1047.5334,0.3198192,-102.67422,-0.89694965,2514.599,0.108088806,995.85913,0.42998388,-106.60068,-0.82764244,-12.41269,-0.60782516,24.070463,0.35449275,0.09114519,0.26928475,-0.020592542,-0.711033,0.07576146,0.8519448,44.464027,0.22826819,-13.011413,-1.1144702,12.879508,1.4888924,-10.933247,-1.4843594,-6.363898,14.85958,0.07728997,-0.007704359,0.028611422,2.9114702,0.8530822,0.17825,0.1575128,0.17546,0.16869564,-40.2312,0.0,364
0 days,0 days 00:13:01.622131519,25.265717,0.19808479,21.611553,24.112291,28.461027,6.849474,236.83748,359.433,96.939995,158.70906,0.14486425,0.92690873,0.04334926,0.10269588,0.22562253,0.18227327,3.3436363,2.7766483,2.1639671,2.0042439,0.038786147,1.4001106,34.13686,0.45357168,-13.899048,-1.1361972,10.380489,1.6479226,-3.0247164,-4.9891276,0.028940447,2.1932683,1.3506479,0.9444165,3.327497,1.3092052,4.258916,1.9295111,20.896101,0.52595675,498.12546,0.40305233,1339.3813,0.15580718,-97.29966,-1.0050839,1491.081,0.16483136,1019.78436,0.2704589,-100.05417,-0.92689985,2472.8745,0.110492595,951.8508,0.32939237,-103.712944,-0.86041033,-11.791596,-0.65446186,23.235092,0.38561305,0.097036764,0.30183402,-0.01809432,-0.85022986,0.056671195,1.1577879,43.94679,0.21592717,-15.864432,-1.0353799,10.810384,1.841578,-1.6032922,-10.346486,-5.7191963,15.043454,0.073260054,-0.0054662065,0.019420648,1.892696,1.2824459,0.18785,0.1616288,0.17265,0.21277203,-41.710163,0.0,366
0 days,0 days 00:16:27.243673469,25.756495,0.115089394,23.621141,25.45081,27.648859,4.0277176,132.11209,338.27298,75.59452,252.46298,0.110651284,0.8318345,0.030285303,0.08388324,0.18081191,0.15052661,1.7144785,1.0341387,1.436918,1.124245,0.025118832,1.1150616,35.796566,0.42662123,-5.3636584,-2.4218519,9.388891,1.7388108,-1.6956229,-8.154176,0.018042268,1.7917418,1.1479247,0.85395503,5.374051,0.5780376,2.8474288,2.147505,26.437716,0.3653767,464.23404,0.3604607,1316.4153,0.14854532,-83.29256,-1.1735536,1453.3894,0.15023375,991.32367,0.25417215,-90.22175,-1.0085288,2466.9385,0.10015078,906.99133,0.33701795,-95.44632,-0.9062871,-15.122969,-0.4823214,26.956852,0.32293203,0.10733407,0.23357579,-0.019791557,-0.71899384,0.036654852,0.81412345,45.377975,0.18364707,-6.6483335,-2.0498197,9.455536,1.9249017,-0.2850401,-51.46833,-8.508855,17.04571,0.08984873,-0.0066727013,0.009206322,2.5451777,1.01528,0.23832001,0.17761298,0.18485999,0.17557378,-44.508263,19.0,367
0 days,0 days 00:15:11.291201814,28.806833,0.1294005,26.2456,28.300434,31.264269,5.018669,202.1618,421.019,75.06223,231.40175,0.21944748,0.7992588,0.068014376,0.17419909,0.3528795,0.2848651,3.8096309,2.275189,2.8725169,2.1064444,0.06260265,1.1530393,36.581474,0.33974496,-13.671316,-0.93300515,16.008898,1.0373862,-9.792613,-1.4984931,0.02115167,2.2431939,1.0952656,0.87103236,6.1988335,0.58853036,4.1784954,1.8647579,21.832727,0.4172165,513.2764,0.45734483,1256.8817,0.18027905,-58.50475,-1.5340952,1511.1897,0.17822902,950.8552,0.29004872,-64.28047,-1.2818377,2454.443,0.13772212,844.75903,0.34528548,-67.3436,-1.1935856,-12.87571,-0.5115034,21.757946,0.3150037,0.121232964,0.2142425,-0.020754239,-0.68426,0.08015127,0.96192086,41.878994,0.18460386,-14.570694,-0.8573399,17.536362,0.9871883,-10.840536,-1.4168842,-6.715443,15.319738,0.10644594,-0.0069438866,0.018751478,2.938815,1.0999285,0.30061,0.24999537,0.13446999,0.25288987,-37.134865,7.0,368
0 days,0 days 00:12:12.895646259,34.89382,0.14396511,32.84593,34.58951,37.512253,4.6663246,206.23753,319.50613,103.479515,276.28766,0.19395004,0.9195716,0.046639748,0.14088449,0.31768963,0.2710499,3.4718604,2.8245065,2.6162972,2.270261,0.055630706,1.638112,34.472637,0.39172447,-7.3717856,-2.08223,9.011666,1.9998353,-17.155628,-0.9152984,0.02356767,2.4404612,0.92474186,1.1049614,9.660737,0.46627182,5.626887,1.7742574,27.70966,0.41176134,691.1194,0.25288302,1318.1869,0.1766576,-77.98381,-1.1607299,1700.0685,0.1542487,933.9626,0.4167613,-83.30064,-0.9912144,2784.0896,0.106674336,766.01605,0.48432982,-88.62305,-0.88839597,-16.428812,-0.50724274,27.808678,0.3803399,0.12705196,0.22081739,-0.02614661,-0.5941206,0.07508179,1.3650554,41.22979,0.22237666,-7.642286,-2.1149027,8.038221,2.5650644,-22.712543,-0.6775223,-7.325307,15.707426,0.09280964,-0.007931959,0.018618237,1.8120402,1.367671,0.27394,0.23499677,0.15608,0.14825538,-36.339905,0.0,369
0 days,0 days 00:13:10.010430839,23.375751,0.16908522,20.66428,22.590744,25.389538,4.725258,253.12343,485.06412,59.332325,132.6526,0.22679307,0.7726767,0.08992165,0.18755567,0.32901445,0.2390928,3.3802805,2.539605,3.0684302,2.6707811,0.066308334,1.168341,37.87793,0.33952886,-12.027871,-1.0417782,18.807755,0.86650443,-11.402284,-1.2146342,0.024683723,1.8473142,1.3510569,0.7929304,3.3687341,0.9631737,4.229503,1.5986047,21.337658,0.35533684,429.9088,0.2781448,1221.956,0.15628155,-58.22221,-1.5612749,1414.2394,0.1298922,899.1619,0.29018125,-67.17926,-1.2600944,2483.546,0.072985835,816.81335,0.3977314,-71.630035,-1.1391416,-13.120077,-0.45989546,22.596882,0.3017759,0.09324035,0.2478508,-0.02344864,-0.5806878,0.08005539,1.0472078,43.357613,0.1760156,-12.438407,-0.9709001,20.201494,0.8608815,-12.205847,-1.151796,-6.377909,14.626806,0.081029356,-0.009049868,0.034819245,2.499334,1.268778,0.27346998,0.24359274,0.12067,0.12518881,-36.295364,0.0,370
0 days,0 days 00:04:13.259682540,20.472351,0.16918865,18.104164,19.934795,22.595518,4.491354,203.96205,338.0388,87.20439,170.17085,0.18032414,0.6882438,0.070510045,0.15557401,0.2816318,0.21112175,2.814112,1.6696564,2.2510748,1.5527278,0.06717336,0.9232647,39.117493,0.38308644,-1.659833,-7.1029015,7.672186,2.176302,-9.051457,-1.3209792,0.027264904,1.9334829,1.1996543,0.95289445,2.4000704,1.4636759,0.4324346,16.784807,30.901096,0.33512515,542.3557,0.33616695,1429.7383,0.15275884,-78.18945,-1.2375894,1500.4233,0.16305453,1116.4349,0.2985447,-86.005295,-1.0466098,2513.6821,0.13883652,1050.7698,0.39007154,-93.57389,-0.8961931,-17.0733,-0.383937,31.940943,0.26891267,0.07952274,0.3157475,-0.026120404,-0.536517,0.084417805,0.71936065,47.48351,0.19241722,0.9462222,11.4164505,4.781777,3.4846287,-9.329116,-1.3016299,-8.173601,17.613745,0.07222604,-0.009821822,0.04108217,3.1226501,2.7512767,0.2076115,0.17202325,0.14036089,0.14519432,-38.305336,9.0,371
0 days,0 days 00:11:46.699773243,33.480526,0.18810014,30.275604,34.36207,37.807312,7.531708,314.58063,442.6815,128.96165,237.15793,0.22624424,0.91753227,0.04749784,0.16151462,0.38779938,0.34030154,4.427542,3.3924184,3.2323377,2.3835046,0.07941646,1.3090559,32.941795,0.38402718,-12.821849,-1.2100942,9.80755,1.6029463,-20.412071,-0.77336717,0.0441675,1.8961705,1.2450634,0.918323,6.307948,0.8424731,4.820745,2.2916143,24.152254,0.4917114,609.8377,0.3128684,1364.8815,0.16958712,-78.582405,-1.1963607,1637.5469,0.14162429,1006.4585,0.44788566,-81.16919,-1.0536689,2679.8184,0.11578171,922.7871,0.5430485,-85.54883,-0.96225953,-14.076198,-0.48872477,24.29884,0.37695357,0.13394536,0.20429377,-0.02600935,-0.50373363,0.10661036,1.0806569,38.331375,0.23045851,-15.862393,-1.0168607,10.231793,1.7116443,-25.392874,-0.61622274,-8.898712,17.136175,0.098188624,-0.012975566,0.03141393,2.669163,1.4183794,0.22025998,0.1807255,0.12946999,0.18753526,-36.163517,13.0,372
